NAME,FORM
"CHEMBL69721",C37H44FN3O7S
"CHEMBL70793",C41H44FN3O6S
"CHEMBL305416",C15H13BrN4O3
"CHEMBL305457",C29H34N4O6
"CHEMBL70753",C18H17N3O2
"CHEMBL70538",C17H15N3O2
"CHEMBL304055",C20H20N6
"CHEMBL419252",C18H14Cl2N6O
"CHEMBL70766",C27H33ClN6O6
"CHEMBL70404",C29H35N5O6
"CHEMBL308013",C23H26FN3O4
"CHEMBL73547",C21H23FN2O3
"CHEMBL308321",C13H16ClNO
"CHEMBL70517",C20H15BrN6
"CHEMBL305997",C20H18Cl2N6O
"CHEMBL70399",C21H26N2O5
"CHEMBL70622",C12H15N3O4S2
"CHEMBL302059",C12H15N3O4S2
"CHEMBL70625",C25H40O3
"CHEMBL303886",C9H5NO5
"CHEMBL302791",C18H15BrN6O
"CHEMBL69503",C17H12Br2N6O
"CHEMBL72409",C31H35N9O
"CHEMBL309365",C39H40N8O2
"CHEMBL309367",C33H36N8O2
"CHEMBL72595",C41H42FN3O7S
"CHEMBL70726",C40H40FN3O7S
"CHEMBL302034",C18H21N5O
"CHEMBL69839",C36H43FN4O6S
"CHEMBL306340",C37H45FN4O6S
"CHEMBL305017",C43H47FN4O7S
"CHEMBL303427",C42H53FN4O8S
"CHEMBL71766",C14H13ClN4O
"CHEMBL431557",C28H32N4O6
"CHEMBL70156",C29H40N6O2
"CHEMBL421302",C15H15N3O3S
"CHEMBL70797",C23H26BrN3O4
"CHEMBL72579",C21H23ClN2O3
"CHEMBL312019",C16H15N3O3
"CHEMBL311165",C30H36N4O5
"CHEMBL73994",C26H33IN6O2
"CHEMBL73995",C22H29N3O2
"CHEMBL70763",C29H36N4O5
"CHEMBL307950",C22H21N5
"CHEMBL71881",C22H19N5
"CHEMBL71882",C20H18BrN5
"CHEMBL70523",C27H37N5O6
"CHEMBL439757",C20H14BrN5O
"CHEMBL70976",C19H16BrN5
"CHEMBL71262",C16H13N3O
"CHEMBL71726",C19H19N5O
"CHEMBL71727",C18H12Cl2N2O4
"CHEMBL305243",C15H15N3O2
"CHEMBL71310",C16H17N3O2
"CHEMBL307451",C19H24N4O
"CHEMBL71311",C16H17N3O
"CHEMBL71659",C18H15ClN6O
"CHEMBL71975",C22H20N6O6
"CHEMBL303465",C12H13Cl2NO3S
"CHEMBL70813",C29H34N4O6
"CHEMBL302792",C29H34N4O6
"CHEMBL70221",C19H25NO5
"CHEMBL70604",C15H19N3O2S
"CHEMBL70605",C13H8FN5O
"CHEMBL309755",C19H17N3O2
"CHEMBL308943",C38H35N7O5
"CHEMBL305909",C14H14N4O2
"CHEMBL307025",C14H12ClN3O2S
"CHEMBL72478",C16H15N3O3
"CHEMBL72879",C28H39N7O2
"CHEMBL306353",C22H14Cl2N2O2
"AMINOPOTENTIDINE",C26H35N7O2
"CHEMBL310222",C14H14N4O2
"CHEMBL72593",C13H14N2O4
"CHEMBL72094",C22H18N4O
"CHEMBL307607",C21H15ClN4O
"CHEMBL72282",C25H36N4O5
"CHEMBL74009",C18H14Cl2N2O3
"CHEMBL305010",C15H15N3O
"CHEMBL70720",C14H13N3O
"CHEMBL69842",C14H17N3OS
"CHEMBL69843",C19H18Cl2N4O2
"CHEMBL309165",C30H32N10O2
"CHEMBL304561",C12H15NO3S
"CHEMBL304562",C23H16Cl2N6O
"CHEMBL307342",C23H16Cl2N8O
"CHEMBL305192",C21H19N3O5
"CHEMBL306225",C13H12N4O2
"CHEMBL70511",C14H14N4O2
"CHEMBL70512",C11H7NO6
"CHEMBL430611",C9H5NO5
"CHEMBL70483",C16H17N3O
"CHEMBL70536",C22H12Cl3FN2O2
"CHEMBL70552",C21H14Cl2N4O
"CHEMBL307539",C22H17N3O
"CHEMBL70608",C18H19N9O5S3
"CHEMBL71022",C16H13NO4S
"CHEMBL419076",C16H14N2O4
"CHEMBL70729",C9H5NO4
"CHEMBL69558",C27H37N5O7
"CHEMBL306448",C28H40N4O5
"CHEMBL70673",C16H29ClN2O5S
"CHEMBL70570",C15H29N3O4
"CHEMBL70571",C20H28N4O5
"CHEMBL307792",C12H9N3O
"CHEMBL72652",C19H15BrN4S
"CHEMBL309341",C26H23Cl2N3O
"CHEMBL74404",C26H21Cl2N3O
"CHEMBL308368",C30H28N6O6
"CHEMBL71338",C12H14ClNO4S
"CHEMBL302542",C17H11Br2N5O
"CHEMBL307756",C32H34N8O2
"CHEMBL307321",C36H44N6O5S
"CHEMBL71069",C40H42N4O7S
"CHEMBL303426",C31H31N9O3
"CHEMBL430997",C31H33N9O
"CHEMBL306216",C32H33FN8O2
"CHEMBL71953",C32H43N7O2
"CHEMBL72005",C21H13Cl2N7
"CHEMBL308349",C21H13Cl2N7
"CHEMBL71125",C45H42FN3O7S
"CHEMBL306638",C42H45N3O7S
"METHYLPIPERAZINE",C5H12N2
"CHEMBL74349",C23H25N3O6
"CHEMBL311349",C15H16N4O
"CHEMBL72524",C13H18N2O3S
"CHEMBL309368",C12H15NO4S
"CHEMBL306602",C12H13NO3S
"CHEMBL72238",C27H32N4O5
"CHEMBL419443",C26H30N4O5
"CHEMBL70558",C25H35NO6
"CHEMBL306896",C23H14Cl2N2O4
"CHEMBL303469",C23H13Cl2F3N2O2
"CHEMBL70158",C16H12FNO4S
"CHEMBL302771",C16H12FNO4S
"CHEMBL70659",C12H9NO4
"CHEMBL307112",C19H13NO5
"CHEMBL302325",C18H12N2O8S
"CHEMBL421110",C18H33ClN2O5S
"CHEMBL71087",C17H12Cl2N4O
"CHEMBL70398",C15H29N3O5
"CHEMBL305976",C15H20N2
"CHEMBL70964",C22H38N6O6
"CHEMBL69446",C3H6N2O
"CHEMBL70624",C9H12N4
"CHEMBL71908",C26H33N9O2
"CHEMBL431572",C19H17N5S
"CHEMBL302551",C19H14N6O
"CHEMBL302979",C16H20N2O2S2
"CHEMBL70379",C22H23N3O6
"CHEMBL70391",C20H19Cl2N3O2
"CHEMBL70903",C19H18Cl2N4O2
"CHEMBL306870",C10H13NO2S
"CHEMBL70870",C13H16N2O2S
"CHEMBL70758",C20H23NO6
"CHEMBL74114",C11H14FN3O2S
"CHEMBL74467",C11H14FN3O2S
"CHEMBL74468",C15H12Cl3N3OS
"CHEMBL312525",C16H20N2O
"CHEMBL69618",C12H14N2
"CHEMBL69728",C13H15N
"CHEMBL430612",C27H34N4O4
"2-PHTHALIMIDOGLUTARAMIC ACID",C13H12N2O5
"CHEMBL72283",C25H31N7O5
"CHEMBL72532",C31H40N4O5
"CHEMBL307233",C17H12F3NO4S
"CHEMBL74296",C22H31N5O
"CHEMBL74297",C19H35ClN2O5S
"CHEMBL72530",C19H35ClN2O5S
"CHEMBL70339",C33H38N6O8S
"CHEMBL71024",C15H13Cl2N3S
"CHEMBL70665",C23H38N4O6
"CHEMBL70666",C22H38N4O6
"CHEMBL306103",C22H25FN4O5
"CHEMBL305193",C19H21FN4O3
"CHEMBL411764",C78H103ClN20O14
"CHEMBL269143",C78H100ClN19O15
"CHEMBL414534",C77H101ClN22O15
"CHEMBL273332",C33H47N7O4
"CHEMBL419814",C26H25Cl2N3O
"CHEMBL71076",C16H19N5O2S
"CHEMBL304568",C17H22N2OS2
"CHEMBL307952",C26H32IN9O2
"CHEMBL308309",C22H15Cl2N3O2
"CHEMBL442177",C16H10Cl2N2O2
"CHEMBL72914",C15H18N2OS
"CHEMBL72916",C14H15N5O
"CHEMBL308077",C16H20N2OS2
"CHEMBL307220",C15H15N3O
"CHEMBL72159",C12H13Cl2NO4S
"CHEMBL70315",C21H28N4O4
"CHEMBL303918",C20H27N3O4
"CHEMBL69386",C13H12N2O5
"CHEMBL70407",C26H33N3OS
"CHEMBL303869",C20H20FN5O3
"CHEMBL70429",C23H33N3OS
"CHEMBL71100",C22H31N3OS
"CHEMBL70203",C33H33N7O7S
"CHEMBL70365",C33H33N5O7S2
"CHEMBL70487",C32H35N5O7S
"CHEMBL71101",C15H10Cl5N3S
"CHEMBL72035",C20H14F3NO4
"CHEMBL72811",C18H33ClN2O5S
"CHEMBL308597",C16H29ClN2O5S
"CHEMBL303647",C40H43FN4O6S
"CHEMBL306435",C37H38FN5O6S
"CHEMBL303829",C27H36N4O5
"CHEMBL70332",C27H35N9O2
"CHEMBL307755",C21H19N3O2
"CHEMBL436730",C78H100ClN17O15
"CHEMBL302918",C27H35N9O2
"CHEMBL71728",C19H18N6
"CHEMBL71729",C22H15Cl2N3O2
"CHEMBL72038",C22H15Cl2N3O2
"CHEMBL309455",C38H41N7O3
"CHEMBL307473",C13H14N2OS
"CHEMBL309170",C27H25N3O6
"CHEMBL74226",C18H13Cl2N5
"CHEMBL309686",C19H25NO5
"CHEMBL305742",C19H19F3N2O3S
"CHEMBL71053",C21H15N3O
"CHEMBL273331",C24H40N4O6
"CHEMBL309136",C16H18Cl2N4
"CHEMBL431574",C10H13ClN2
"CHEMBL304517",C9H11ClN2
"CHEMBL306541",C4H8N2S
"CHEMBL71315",C13H11NO6
"CHEMBL71279",C15H27ClN2O5S
"CHEMBL302981",C20H14BrNO7S
"CHEMBL71127",C16H23ClN2O5S
"CHEMBL73721",C23H20BrNO5
"CHEMBL305966",C19H14BrNO4
"CHEMBL303921",C25H29ClN2O2
"CHEMBL309121",C18H24N2
"CHEMBL303023",C17H16N2O4S
"CHEMBL71372",C16H13FN2O4S
"CHEMBL71343",C23H27N3O8
"CHEMBL306911",C23H31N3O
"CHEMBL71286",C37H38FN3O6S2
"CHEMBL74236",C39H42FN3O6S2
"CHEMBL74239",C18H13Cl2N5
"CHEMBL72475",C27H36IN7O2
"CHEMBL72529",C17H12Br2N6
"CHEMBL306488",C24H28N4O6
"CHEMBL263247",C78H100ClN17O15
"CHEMBL71042",C17H10Cl2FN5
"CHEMBL302711",C22H29N5O6S
"CHEMBL70888",C15H18N6
"CHEMBL70155",C20H33N5O5
"CHEMBL70674",C28H38N6O2
"CHEMBL304608",C27H35IN6O2
"CHEMBL72724",C12H14F3N3S
"CHEMBL423311",C20H15N5O
"CHEMBL72201",C11H15ClN2
"CHEMBL74058",C17H25ClN2O5S
"CHEMBL415070",C17H16N4S
"CHEMBL302736",C17H25ClN2O5S
"CHEMBL305780",C24H31N3O4
"CHEMBL70989",C27H37N7O2
"CHEMBL70990",C18H13Cl2N5S
"CHEMBL71041",C22H28N2O
"CHEMBL71023",C14H14N4O
"CHEMBL71075",C25H30N2O
"CHEMBL302284",C24H28N2O
"CHEMBL306922",C34H37N7O4
"CHEMBL273992",C34H37N7O4
"CHEMBL74113",C37H35N7O3
"CHEMBL72520",C32H40N4O5
"CHEMBL72521",C23H21FINO4
"CHEMBL305809",C29H27N7O4
"CHEMBL72527",C29H27N7O4
"CHEMBL72249",C37H34N6O3
"CHEMBL308768",C15H15N5O2
"CHEMBL312523",C31H36N4O3
"CHEMBL70610",C32H38N4O5
"CHEMBL64874",C42H48N8O10
"CHEMBL70368",C24H26N2O4
"CHEMBL433294",C14H22N6O3
"CHEMBL70883",C28H23FN4O4
"CHEMBL70361",C28H28FN3O2
"CHEMBL73226",C21H28Cl2N2O3
"CHEMBL306162",C16H23NO
"CHEMBL71596",C15H17F2N5
"CHEMBL71597",C14H24N4S
"CHEMBL71367",C17H16N2O2
"CHEMBL304615",C22H21N3O
"CHEMBL71306",C15H12N4O
"CHEMBL310490",C15H14N4O
"CHEMBL72708",C32H42N4O5
"CHEMBL304359",C31H40N4O5
"AZALANSTAT",C22H24ClN3O2S
"CHEMBL70258",C18H20N4O
"CHEMBL305220",C22H24ClN3O2S
"CHEMBL70396",C22H24ClN3O2S
"CHEMBL70528",C17H13Cl2N7
"CHEMBL303466",C15H11N3O
"CHEMBL306652",C18H20N2O3S
"CHEMBL71063",C16H16N4O
"CHEMBL70703",C31H38N4O5
"CHEMBL69394",C30H36N4O6
"CHEMBL305238",C37H43FN4O7S
"CHEMBL430792",C38H45FN4O7S
"CHEMBL70868",C43H55FN4O7S
"CHEMBL70353",C37H34N6O3
"CHEMBL305239",C42H45N7O3
"CHEMBL73056",C20H20ClN5
"CHEMBL308833",C12H11F2N5
"CHEMBL308834",C12H12FN5
"CHEMBL71167",C13H20N4O4S
"CHEMBL419079",C14H14ClN5O
"CHEMBL71861",C25H22N2O3
"CHEMBL304367",C25H22N2O2
"CHEMBL406969",C52H95N4O22P
"CHEMBL72658",C44H82N3O18P
"CHEMBL307383",C21H20N2O4
"CHEMBL72413",C20H36NO7P
"CHEMBL305951",C24H17F4N3O2
"CHEMBL72122",C19H18N2O2
"CHEMBL73522",C25H19FN4O2
"CHEMBL306958",C23H19FN4O2
"CHEMBL72271",C13H12ClN5O
"CHEMBL305521",C16H17N3O
"CHEMBL70572",C13H11N3O
"CHEMBL431378",C21H21N5
"CHEMBL70271",C20H18ClN5
"CHEMBL433105",C21H24N2O4
"CHEMBL70744",C15H15N3O3
"CHEMBL69616",C20H24N2O5
"CHEMBL308697",C25H21N3O2
"CHEMBL70683",C17H11Cl2N5S
"CHEMBL306895",C15H13N3O3
"CHEMBL306167",C16H16N4O2
"CHEMBL72412",C15H20N2O5S
"CHEMBL72205",C20H14ClN5O
"CHEMBL312764",C20H15ClN6
"CHEMBL74164",C21H18N6
"CHEMBL72396",C27H39N2O7P
"CHEMBL72398",C12H12FN5
"CHEMBL72464",C20H19ClN6O3S
"CHEMBL72828",C35H40N6O8
"CHEMBL265320",C47H51N9O12
"CHEMBL305219",C29H31N7O2
"CHEMBL311628",C14H15N5O2
"CHEMBL71981",C13H12FN5O
"CHEMBL71751",C10H11N3O2
"CHEMBL279571",C43H58ClF6N4O17P
"CHEMBL305205",C20H30O
"CHEMBL71389",C9H14N5O6P
"CHEMBL71950",C23H18BrN3O2
"CHEMBL309573",C20H20N6O3S
"CHEMBL308004",C21H18N6
"CHEMBL71326",C26H36N6O3S
"CHEMBL413440",C76H97ClN20O15
"CHEMBL70446",C25H34N6O3S
"CHEMBL70845",C20H22F3N3O3
"CHEMBL70906",C25H35N5O3
"CHEMBL70812",C17H22N2OS2
"CHEMBL302957",C17H19N3O
"CHEMBL72071",C15H22N2O3S
"CHEMBL308248",C16H14F3N3O
"CHEMBL302538",C18H17N7O
"CHEMBL70468",C18H15N7O3
"CHEMBL303226",C18H15IN6O
"CHEMBL70770",C27H31N7O4
"CHEMBL70982",C22H14Cl2N2O2
"CHEMBL302471",C21H13Cl2N3O2
"CHEMBL305369",C43H39N7O3
"CHEMBL70803",C26H34N10O3
"CHEMBL71009",C27H36N10O3
"CHEMBL411549",C82H108ClN17O15
"CHEMBL304814",C22H21N3O5
"CHEMBL70984",C23H17BrFN3O2
"CHEMBL303626",C22H27N3O2
"CHEMBL308332",C28H31N3O2
"CHEMBL72410",C36H35N3O4
"CHEMBL309976",C10H11BrN2
"CHEMBL73943",C14H20N2
"CHEMBL73944",C14H24N2O3
"CHEMBL310223",C13H12FN5O
"CHEMBL72235",C13H11Cl2N5O
"CHEMBL72538",C27H44O
"CHEMBL305630",C24H38O
"CHEMBL72206",C22H21F4N3O2
"CHEMBL421119",C25H23N3O2
"CHEMBL306369",C24H20N4O2
"CHEMBL72057",C17H14FN3O2
"CHEMBL72286",C25H22N2O3
"CHEMBL70830",C26H25N3O2
"CHEMBL70730",C22H20F2N4O3
"CHEMBL70700",C25H34N4O3
"CHEMBL302485",C37H34N6O3
"CHEMBL302498",C14H13N3O
"CHEMBL70702",C13H11N3O
"CHEMBL71001",C12H17N3O3S
"CHEMBL70691",C12H17N3OS
"CHEMBL70692",C11H14FN3S
"CHEMBL70100",C45H43N3O7S
"CHEMBL304065",C38H37N3O7S
"CHEMBL419073",C41H45FN4O6S2
"CHEMBL307359",C41H45FN4O5S2
"CHEMBL72272",C15H14ClN3O
"CHEMBL72318",C24H23F2N5O6
"CHEMBL307989",C22H21N7O5
"CHEMBL70562",C16H17N3O
"CHEMBL302359",C23H16F3N3O2
"CHEMBL70535",C15H22N2O4
"CHEMBL70499",C23H16F3N3O2S
"CHEMBL70500",C13H22N2O4
"CHEMBL302084",C18H31NO4
"CHEMBL72901",C17H21NO4
"CHEMBL70317",C22H34O
"CHEMBL309366",C22H24FN3O2
"CHEMBL420928",C12H10ClN5O
"CHEMBL439942",C21H21ClFN3O2
"CHEMBL74228",C23H17BrFN3O2
"CHEMBL309009",C15H14N2O6S2
"CHEMBL72577",C16H12N2OS
"CHEMBL72578",C21H28FN3O4
"CHEMBL311817",C14H14N4OS
"CHEMBL72813",C14H13N3O3S
"CHEMBL71077",C15H15N3O2S
"CHEMBL73940",C14H14N4O2S
"CHEMBL424233",C28H32N4O6
"CHEMBL302959",C31H32FN9O2
"CHEMBL70389",C30H31N9O2
"CHEMBL302931",C17H19N3O
"CHEMBL71121",C28H32N4O6
"CHEMBL306186",C35H47N7O3
"CHEMBL71220",C42H44FN3O7S
"CHEMBL71172",C41H42FN3O7S
"CHEMBL74573",C42H44FN3O7S
"CHEMBL312340",C16H17N3O
"CHEMBL72874",C15H14N4O3
"CHEMBL306079",C15H14FN3O
"CHEMBL74631",C26H25Cl2N3O2
"CHEMBL432921",C15H15N3O3S
"CHEMBL302731",C15H15N3O3S
"CHEMBL70772",C15H15N3O3S
"CHEMBL305877",C28H32N4O5
"CHEMBL305803",C20H18N4O
"CHEMBL70863",C20H18N4S
"CHEMBL302497",C26H24N2O3
"CHEMBL70832",C19H17ClN6
"CHEMBL72232",C25H22N2O3
"CHEMBL307563",C25H22N2O3
"CHEMBL70549",C26H20FN3O2
"CHEMBL70550",C20H14FN3O2S
"CHEMBL70960",C22H24FN3O3
"CHEMBL304768",C21H16FN3O2S
"CHEMBL71033",C12H16N2
"CHEMBL70593",C29H18Cl2FN3O3
"CHEMBL70823",C21H20Cl2FN3O2
"CHEMBL70824",C23H27N7O2S
"CHEMBL70359",C12H12FN5O
"CHEMBL71044",C22H25N7O2S
"CHEMBL70467",C20H21FN4O2
"CHEMBL303467",C21H19Cl3FN3O2
"CHEMBL310225",C19H25NO5
"CHEMBL310226",C16H19NO5
"CHEMBL311631",C15H17NO5
"CHEMBL73996",C13H13NO5
"CHEMBL72007",C19H20N4O
"CHEMBL309974",C15H12N4O
"CHEMBL309975",C19H17N5
"CHEMBL72287",C22H16N2O
"CHEMBL72713",C17H10Cl3N5
"CHEMBL306169",C17H10Br2FN5
"CHEMBL308158",C20H17Cl2F2N3O2
"CHEMBL420195",C15H15N3O3S
"CHEMBL302513",C18H16N2O2
"CHEMBL70495",C17H19NO6
"CHEMBL303670",C11H7NO6
"CHEMBL70850",C16H18N4O
"CHEMBL70904",C25H35NO6
"CHEMBL69845",C25H33N7O3
"CHEMBL302511",C18H16ClN5
"CHEMBL70734",C17H14ClN5
"CHEMBL303198",C15H10ClN5
"CHEMBL70735",C14H16ClN5
"CHEMBL70434",C14H17N5
"CHEMBL70435",C13H14ClN5
"CHEMBL304621",C13H15N5
"CHEMBL309017",C26H19N3O2
"CHEMBL73524",C19H19NO5
"CHEMBL306394",C22H16FN3O2
"CHEMBL309575",C23H19N3O2S
"CHEMBL72548",C21H23N7O2S
"CHEMBL307676",C14H21NO4
"CHEMBL73481",C14H17N3O2
"CHEMBL72835",C18H25N3O2
"CHEMBL308491",C15H15N3O2
"CHEMBL265857",C79H103ClN20O15
"CHEMBL265224",C82H109ClN18O15
"CHEMBL73044",C17H12BrClN6O
"CHEMBL73399",C9H5NO5
"CHEMBL305805",C16H9Cl2FN6O
"CHEMBL307474",C16H9F3N6O
"CHEMBL72721",C32H35N9O2
"CHEMBL308703",C31H33N9O2
"CHEMBL72978",C28H37N9O2
"CHEMBL72781",C27H35I2N7O2
"CHEMBL72897",C21H16N4
"CHEMBL73462",C23H14Cl2N2O4
"CHEMBL308361",C35H42N6O6S
"CHEMBL72819",C37H38N6O5S
"CHEMBL409170",C34H38N6O5S
"CHEMBL72832",C21H18N2O4
"CHEMBL307276",C16H17N2O9P
"CHEMBL72950",C10H7NO5
"CHEMBL73468",C14H14N4O
"CHEMBL72920",C17H17N3O3
"CHEMBL412157",C19H21N3O3
"CHEMBL308549",C15H15N3OS
"CHEMBL73015",C17H19N3O
"CHEMBL73645",C18H14ClN5
"CHEMBL72727",C24H20FN3O4
"CHEMBL73189",C18H14ClN5
"CHEMBL73320",C14H21NO2
"VILOXAZINE",C13H19NO3
"CHEMBL73281",C14H22N2
"CHEMBL308727",C14H20N2
"CHEMBL420368",C14H11ClF5N5
"CHEMBL309161",C16H17F4N5
"CHEMBL70773",C12H19N5O2S
"CHEMBL72176",C12H17NO4
"CHEMBL310906",C10H13NO4
"CHEMBL307562",C12H19N5O2S
"CHEMBL70662",C11H10FN5
"DAPIVIRINE",C20H19N5
"CHEMBL421112",C18H13Cl2N5
"CHEMBL303837",C15H15N3O
"CHEMBL70526",C16H20N2O2S
"CHEMBL69945",C14H16N2O2S
"CHEMBL69946",C17H16N2OS3
"CHEMBL72421",C23H13Cl2F3N2O3
"CHEMBL308481",C16H15N3OS3
"CHEMBL304620",C33H44N4O6S
"CHEMBL70796",C33H35N7O2
"CHEMBL306489",C32H33ClN8O2
"CHEMBL70638",C40H40N8O3
"CHEMBL304618",C22H15Cl2N3O2
"CHEMBL70475",C22H15Cl2N3O2
"CHEMBL70401",C14H14N4O
"CHEMBL70743",C14H14ClN5O
"CHEMBL74178",C28H38N4O5
"CHEMBL74179",C24H30N4O7
"CHEMBL72301",C15H11N3O5
"CHEMBL72356",C17H19NO4
"CHEMBL553797",C14H21NO3
"CHEMBL69445",C14H21NO4
"BUTROPIPAZONE",C20H23FN2O
"CHEMBL307791",C27H26FN3O2
"CHEMBL306650",C28H28FN3O2
"CHEMBL70479",C27H35FN4O2
"CHEMBL440682",C23H26FN3O2
"CHEMBL70497",C22H31N3O5
"CHEMBL302310",C14H13F4N5
"CHEMBL303884",C14H13ClF3N5
"CHEMBL308912",C14H14F3N5
"CHEMBL70701",C10H8ClN5
"CHEMBL69720",C13H14FN5
"CHEMBL306425",C13H12ClN5O
"CHEMBL71050",C13H13N5O
"CHEMBL70746",C26H33I2N7O2
"CHEMBL303880",C20H19Cl2N3O2
"CHEMBL302579",C42H45FN4O7S
"CHEMBL307318",C37H43FN4O7S
"CHEMBL410162",C77H99ClN18O15
"CHEMBL436974",C82H108ClN17O15
"CHEMBL72362",C20H19Cl2N3O3
"CHEMBL306961",C33H36N8O3
"CHEMBL312301",C41H44FN3O8S2
"LORACARBEF ANHYDROUS",C16H16ClN3O4
"CHEMBL73305",C22H15Cl2N3O2
"CHEMBL309820",C30H34N8O3
"CHEMBL73215",C28H32N4O5
"CHEMBL73106",C12H9N3O3
"CHEMBL73726",C16H14N2O4
"CHEMBL73672",C15H16N4O
"CHEMBL312081",C15H12N2O3
"CHEMBL73753",C14H13N3O
"CHEMBL306850",C13H12F3N5
"CHEMBL421117",C12H9F4N5
"CHEMBL439759",C30H31N3O4
"CHEMBL74072",C24H20N2O3
"CHEMBL73696",C9H6ClN5
"CHEMBL308102",C36H37N5O6S
"CHEMBL73745",C24H21FN4O2
"CHEMBL306837",C27H35N3O4
"CHEMBL306928",C23H35N3O4
"CHEMBL73153",C13H14ClN5
"CHEMBL73136",C21H29Cl2N3O4
"MOXALACTAM",C20H20N6O9S
"CHEMBL72549",C20H20ClN3O2
"CHEMBL309576",C26H31N5O6
"CHEMBL73034",C30H26Cl2N6O4
"CHEMBL73008",C19H17N5O
"CHEMBL305838",C19H15N7
"CHEMBL73640",C19H17Cl2N3O3
"CHEMBL306385",C18H15BrN6
"CHEMBL308407",C24H19Cl2N3O2
"CHEMBL73607",C20H21N3O4
"CHEMBL74513",C23H25N3O6
"CHEMBL74071",C13H19N3O2S
"CHEMBL306032",C15H15N3O
"CHEMBL74128",C12H15NO3S
"CHEMBL306129",C12H9ClF3N5
"CHEMBL72174",C13H16N4S
"CHEMBL306130",C14H18N4S
"CHEMBL433326",C25H22N2O3
"CHEMBL72745",C12H10F3N5
"CHEMBL74007",C12H7F4N5O
"ISOCAFFIENE",C8H10N4O2
"CHEMBL72292",C19H19F3N4O3S
"CHEMBL70609",C19H22N4O3S
"CHEMBL72599",C23H18FN3O3
"CHEMBL74125",C22H16ClN3O2
"CHEMBL70457",C15H23NO3
"CHEMBL432334",C23H18ClN3O2
"CHEMBL70310",C35H34N4O4
"CHEMBL70686",C34H33N3O5
"CHEMBL305462",C34H33N3O4S
"CHEMBL433106",C33H32N4O5
"CHEMBL308940",C13H13Br2N5
"CHEMBL70848",C29H38N2O4S
"CHEMBL70533",C20H29N5O6
"CHEMBL72679",C19H23NO5
"CHEMBL305661",C16H19N5S
"CHEMBL72360",C17H22N6
"CHEMBL72589",C16H19N5
"CHEMBL406461",C77H99ClN20O15
"CHEMBL74224",C23H16Cl2N4O3
"CHEMBL538916",C17H21N5
"CHEMBL72460",C21H14Cl2N4O
"CHEMBL307660",C21H13Cl2N3O2
"CHEMBL70356",C33H32F3NO13
"CHEMBL303156",C34H29F3N2O11
"CHEMBL304518",C34H29F3N2O12
"CHEMBL304611",C21H23N3O4
"CHEMBL69561",C26H35N7O3
"CHEMBL72472",C10H16N5O11P3
"CHEMBL72039",C10H11NO2S
"CHEMBL72379",C13H18N2O2S
"CHEMBL308323",C37H44FN3O8S2
"CHEMBL72438",C17H19NO6
"CHEMBL72876",C11H7NO6
"CHEMBL72877",C17H19NO6
"CHEMBL74293",C13H22N4S
"CHEMBL74403",C9H6FN5
"CHEMBL448787",C10H18N4S
"CHEMBL422770",C32H38N2O5S2
"CHEMBL72494",C31H36N2O5S2
"CHEMBL307235",C23H28Cl2N2O3
"CHEMBL72363",C29H40N2O5S2
"CHEMBL73892",C22H15ClFN3O2
"CHEMBL73893",C28H38N2O5S2
"CHEMBL72858",C8H7Cl2N3O
"CHEMBL310712",C19H19F3N4O3S
"CHEMBL307163",C19H22N4O3S
"CHEMBL73161",C22H24FN3O2
"CHEMBL73421",C27H26N2O4
"CHEMBL308525",C25H20Cl2N2O3
"CHEMBL72791",C25H35NO6
"CHEMBL311908",C13H11N3O
"CHEMBL72193",C26H34IN7O2
"CHEMBL306857",C15H16FN5
"CHEMBL73167",C19H17ClN2O2S
"CHEMBL307218",C17H18OS2
"CHEMBL73052",C14H15NOS3
"CHEMBL307619",C27H26F3NO8
"CHEMBL411813",C78H100ClN17O15
"CHEMBL268305",C79H101ClN16O15
"MAKALUVAMINE I",C12H10F3N3O3
"CHEMBL308997",C18H20F6N4O5
"CHEMBL72625",C20H22F6N4O5
"CHEMBL311814",C14H13N3O
"CHEMBL420558",C16H21N5
"CHEMBL310905",C15H16Cl2N6
"CHEMBL73096",C16H14N2O
"CHEMBL305707",C16H19N5
"CHEMBL72841",C22H16ClN3O2
"CHEMBL73621",C24H17ClFN3O4
"CHEMBL307471",C36H37N5O6S
"CHEMBL72348",C36H39N5O6S
"CHEMBL310039",C35H35N5O6S
"CHEMBL306250",C21H21ClFN3O2
"CHEMBL73582",C17H22N4O2
"CHEMBL311854",C31H40N4O6S
"PHENYL(BUTYL)SEMICARBAZONE",C12H17N3O
"CHEMBL306268",C22H24FN3O3
"PHENYLMETHYLSEMICARBAZONE",C9H11N3O
"PHENYLETHENYLSEMICARBAZONE",C10H11N3O
"PHENYL(METHYL)THIOSEMICARBAZONE",C9H11N3S
"CHEMBL73039",C9H6FN5
"CHEMBL73455",C27H26N2O3
"CHEMBL308794",C17H21N5O4
"CHEMBL310251",C12H7ClF3N5O
"CHEMBL73845",C14H13N3O
"CHEMBL72392",C13H11N3O
"CHEMBL74167",C44H38N4O4
"CHEMBL312118",C16H21N3OS
"CHEMBL74514",C42H44FN3O7S
"CHEMBL70867",C42H45FN4O7S
"CHEMBL420189",C26H35N7O4
"CHEMBL419258",C27H37N7O3
"CHEMBL304623",C22H13Cl2FN2O2
"CHEMBL70612",C22H20N2O2
